,experiment,episode,ret_ag0,ret_ag1,ret_ag2,coop_ag0,coop_ag1,coop_ag2
73,1.0,650.0,15.705494347668328,15.705494347668328,15.705494347668328,1.0,1.0,1.0
74,1.0,700.0,7.583612221694646,7.583612221694646,3.583612221694646,0.0,0.0,1.0
75,1.0,750.0,16.59036330200784,16.59036330200784,16.59036330200784,1.0,1.0,1.0
76,1.0,800.0,19.43495040823719,19.43495040823719,19.43495040823719,1.0,1.0,1.0
77,1.0,850.0,13.127451704809484,9.127451704809484,9.127451704809484,0.0,1.0,1.0
78,1.0,900.0,13.676191184443043,9.676191184443043,9.676191184443043,0.0,1.0,1.0
79,1.0,950.0,16.253786964537255,16.253786964537255,16.253786964537255,1.0,1.0,1.0
80,1.0,1000.0,14.596437994506635,14.596437994506635,14.596437994506635,1.0,1.0,1.0
81,1.0,1050.0,4.0,4.0,4.0,0.0,0.0,0.0
82,1.0,1100.0,1.7706708940228038,5.770670894022803,5.770670894022803,1.0,0.0,0.0
83,1.0,1150.0,4.0,4.0,4.0,0.0,0.0,0.0
84,1.0,1200.0,4.0,4.0,4.0,0.0,0.0,0.0
85,1.0,1250.0,8.116798632301318,8.116798632301318,4.116798632301318,0.0,0.0,1.0
86,1.0,1300.0,12.893364908658063,8.893364908658063,8.893364908658063,0.0,1.0,1.0
87,1.0,1350.0,19.630496068574423,19.630496068574423,19.630496068574423,1.0,1.0,1.0
88,1.0,1400.0,13.49792857858487,9.49792857858487,9.49792857858487,0.0,1.0,1.0
89,1.0,1450.0,13.277781127611663,13.277781127611663,13.277781127611663,1.0,1.0,1.0
90,1.0,1500.0,4.0,4.0,4.0,0.0,0.0,0.0
91,1.0,1550.0,11.45177665134102,11.45177665134102,11.45177665134102,1.0,1.0,1.0
92,1.0,1600.0,4.0,4.0,4.0,0.0,0.0,0.0
93,1.0,1650.0,17.934188912951747,17.934188912951747,17.934188912951747,1.0,1.0,1.0
94,1.0,1700.0,16.960689268807386,16.960689268807386,16.960689268807386,1.0,1.0,1.0
95,1.0,1750.0,2.6728925298957806,6.672892529895781,6.672892529895781,1.0,0.0,0.0
96,1.0,1800.0,19.890117579102892,19.890117579102892,19.890117579102892,1.0,1.0,1.0
97,1.0,1850.0,17.92984095419549,17.92984095419549,17.92984095419549,1.0,1.0,1.0
98,1.0,1900.0,7.005642709568107,3.0056427095681073,7.005642709568107,0.0,1.0,0.0
99,1.0,1950.0,4.0,4.0,4.0,0.0,0.0,0.0
100,1.0,2000.0,4.0,4.0,4.0,0.0,0.0,0.0
101,1.0,2050.0,4.0,4.0,4.0,0.0,0.0,0.0
102,1.0,2100.0,11.690616572694603,7.690616572694603,7.690616572694603,0.0,1.0,1.0
103,1.0,2150.0,14.655231668713723,14.655231668713723,14.655231668713723,1.0,1.0,1.0
104,1.0,2200.0,17.177267335189335,17.177267335189335,17.177267335189335,1.0,1.0,1.0
105,1.0,2250.0,4.0,4.0,4.0,0.0,0.0,0.0
106,1.0,2300.0,4.0,4.0,4.0,0.0,0.0,0.0
107,1.0,2350.0,7.822292311743544,3.822292311743544,7.822292311743544,0.0,1.0,0.0
108,1.0,2400.0,4.0,4.0,4.0,0.0,0.0,0.0
109,1.0,2450.0,13.60161106858695,13.60161106858695,13.60161106858695,1.0,1.0,1.0
110,1.0,2500.0,4.0,4.0,4.0,0.0,0.0,0.0
111,1.0,2550.0,13.524954864325359,13.524954864325359,13.524954864325359,1.0,1.0,1.0
112,1.0,2600.0,16.805639199532905,16.805639199532905,16.805639199532905,1.0,1.0,1.0
113,1.0,2650.0,13.319608647617732,13.319608647617732,13.319608647617732,1.0,1.0,1.0
114,1.0,2700.0,7.153951400388821,11.15395140038882,7.153951400388821,1.0,0.0,1.0
115,1.0,2750.0,3.342664388297414,7.342664388297414,7.342664388297414,1.0,0.0,0.0
116,1.0,2800.0,4.0,4.0,4.0,0.0,0.0,0.0
117,1.0,2850.0,4.0,4.0,4.0,0.0,0.0,0.0
118,1.0,2900.0,13.880181436630545,13.880181436630545,13.880181436630545,1.0,1.0,1.0
119,1.0,2950.0,8.041299069624774,8.041299069624774,4.041299069624774,0.0,0.0,1.0
120,2.0,0.0,12.941521286124031,16.94152128612403,12.941521286124031,1.0,0.0,1.0
121,2.0,50.0,16.189886708851486,16.189886708851486,16.189886708851486,1.0,1.0,1.0
122,2.0,100.0,19.626170698226844,19.626170698226844,19.626170698226844,1.0,1.0,1.0
123,2.0,150.0,12.521571976441297,12.521571976441297,16.521571976441297,1.0,1.0,0.0
124,2.0,200.0,6.78966385737872,2.78966385737872,6.78966385737872,0.0,1.0,0.0
125,2.0,250.0,6.6435007209433845,6.6435007209433845,2.643500720943385,0.0,0.0,1.0
126,2.0,300.0,4.0,4.0,4.0,0.0,0.0,0.0
127,2.0,350.0,18.69496430017849,18.69496430017849,18.69496430017849,1.0,1.0,1.0
128,2.0,400.0,4.0,4.0,4.0,0.0,0.0,0.0
129,2.0,450.0,2.504475715472247,6.504475715472247,6.504475715472247,1.0,0.0,0.0
130,2.0,500.0,15.238710513786119,15.238710513786119,15.238710513786119,1.0,1.0,1.0
131,2.0,550.0,6.462861702148864,2.4628617021488637,6.462861702148864,0.0,1.0,0.0
132,2.0,600.0,15.748799792062108,15.748799792062108,15.748799792062108,1.0,1.0,1.0
133,2.0,650.0,15.076127251450332,15.076127251450332,15.076127251450332,1.0,1.0,1.0
134,2.0,700.0,18.49070125638622,18.49070125638622,18.49070125638622,1.0,1.0,1.0
135,2.0,750.0,14.234663881722357,14.234663881722357,14.234663881722357,1.0,1.0,1.0
136,2.0,800.0,11.437198958315822,11.437198958315822,11.437198958315822,1.0,1.0,1.0
137,2.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
138,2.0,900.0,6.894743408285708,6.894743408285708,2.8947434082857084,0.0,0.0,1.0
139,2.0,950.0,11.814038434646115,7.814038434646115,7.814038434646115,0.0,1.0,1.0
140,2.0,1000.0,15.002616441937883,15.002616441937883,15.002616441937883,1.0,1.0,1.0
141,2.0,1050.0,15.634822944286944,15.634822944286944,15.634822944286944,1.0,1.0,1.0
142,2.0,1100.0,7.43399176423932,3.43399176423932,7.43399176423932,0.0,1.0,0.0
143,2.0,1150.0,7.573127378738365,7.573127378738365,11.573127378738365,1.0,1.0,0.0
144,2.0,1200.0,4.0,4.0,4.0,0.0,0.0,0.0
145,2.0,1250.0,8.345116493292947,8.345116493292947,12.345116493292947,1.0,1.0,0.0
146,2.0,1300.0,4.0,4.0,4.0,0.0,0.0,0.0
147,2.0,1350.0,15.183270645836403,15.183270645836403,15.183270645836403,1.0,1.0,1.0
148,2.0,1400.0,6.358828224646979,10.35882822464698,6.358828224646979,1.0,0.0,1.0
149,2.0,1450.0,10.72668879281685,10.72668879281685,10.72668879281685,1.0,1.0,1.0
150,2.0,1500.0,6.824923709329994,2.8249237093299944,6.824923709329994,0.0,1.0,0.0
151,2.0,1550.0,16.398545686675135,16.398545686675135,16.398545686675135,1.0,1.0,1.0
152,2.0,1600.0,4.0,4.0,4.0,0.0,0.0,0.0
153,2.0,1650.0,4.0,4.0,4.0,0.0,0.0,0.0
154,2.0,1700.0,4.0,4.0,4.0,0.0,0.0,0.0
155,2.0,1750.0,10.937684634829075,6.9376846348290755,6.9376846348290755,0.0,1.0,1.0
156,2.0,1800.0,13.49911446372283,13.49911446372283,13.49911446372283,1.0,1.0,1.0
157,2.0,1850.0,4.0,4.0,4.0,0.0,0.0,0.0
158,2.0,1900.0,4.0,4.0,4.0,0.0,0.0,0.0
159,2.0,1950.0,4.0,4.0,4.0,0.0,0.0,0.0
160,2.0,2000.0,19.35729793021459,19.35729793021459,19.35729793021459,1.0,1.0,1.0
161,2.0,2050.0,4.0,4.0,4.0,0.0,0.0,0.0
162,2.0,2100.0,4.0,4.0,4.0,0.0,0.0,0.0
163,2.0,2150.0,6.672533919617405,2.672533919617405,6.672533919617405,0.0,1.0,0.0
164,2.0,2200.0,14.138610683422673,14.138610683422673,14.138610683422673,1.0,1.0,1.0
165,2.0,2250.0,14.417423188688284,14.417423188688284,14.417423188688284,1.0,1.0,1.0
166,2.0,2300.0,11.251186878414126,7.251186878414126,7.251186878414126,0.0,1.0,1.0
167,2.0,2350.0,10.819080477126025,10.819080477126025,10.819080477126025,1.0,1.0,1.0
168,2.0,2400.0,4.0,4.0,4.0,0.0,0.0,0.0
169,2.0,2450.0,18.744611417612962,18.744611417612962,18.744611417612962,1.0,1.0,1.0
170,2.0,2500.0,13.581641052599787,13.581641052599787,13.581641052599787,1.0,1.0,1.0
171,2.0,2550.0,17.136290132033444,17.136290132033444,17.136290132033444,1.0,1.0,1.0
172,2.0,2600.0,4.0,4.0,4.0,0.0,0.0,0.0
173,2.0,2650.0,18.127570739524867,18.127570739524867,18.127570739524867,1.0,1.0,1.0
174,2.0,2700.0,18.395666317580172,18.395666317580172,18.395666317580172,1.0,1.0,1.0
175,2.0,2750.0,18.275087428083058,18.275087428083058,18.275087428083058,1.0,1.0,1.0
176,2.0,2800.0,19.170966560457614,19.170966560457614,19.170966560457614,1.0,1.0,1.0
177,2.0,2850.0,19.703781543915248,19.703781543915248,19.703781543915248,1.0,1.0,1.0
178,2.0,2900.0,11.733182644930741,11.733182644930741,11.733182644930741,1.0,1.0,1.0
179,2.0,2950.0,19.079099137348056,19.079099137348056,19.079099137348056,1.0,1.0,1.0
180,3.0,0.0,6.810705516906905,10.810705516906905,6.810705516906905,1.0,0.0,1.0
181,3.0,50.0,18.45185689049044,18.45185689049044,18.45185689049044,1.0,1.0,1.0
182,3.0,100.0,9.96752515624742,5.9675251562474205,5.9675251562474205,0.0,1.0,1.0
183,3.0,150.0,18.67982709332807,18.67982709332807,18.67982709332807,1.0,1.0,1.0
184,3.0,200.0,4.0,4.0,4.0,0.0,0.0,0.0
185,3.0,250.0,8.98272376707298,8.98272376707298,8.98272376707298,1.0,1.0,1.0
186,3.0,300.0,17.127206855874416,17.127206855874416,17.127206855874416,1.0,1.0,1.0
187,3.0,350.0,16.42822243021969,16.42822243021969,16.42822243021969,1.0,1.0,1.0
188,3.0,400.0,9.892056365363203,13.892056365363203,9.892056365363203,1.0,0.0,1.0
189,3.0,450.0,8.774754602863705,12.774754602863705,8.774754602863705,1.0,0.0,1.0
190,3.0,500.0,4.0,4.0,4.0,0.0,0.0,0.0
191,3.0,550.0,15.85904436854919,15.85904436854919,15.85904436854919,1.0,1.0,1.0
192,3.0,600.0,4.0,4.0,4.0,0.0,0.0,0.0
193,3.0,650.0,12.815098451858324,12.815098451858324,12.815098451858324,1.0,1.0,1.0
194,3.0,700.0,4.0,4.0,4.0,0.0,0.0,0.0
195,3.0,750.0,12.478913823542861,8.478913823542861,8.478913823542861,0.0,1.0,1.0
196,3.0,800.0,3.28166700183947,7.28166700183947,7.28166700183947,1.0,0.0,0.0
197,3.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
198,3.0,900.0,7.793252526304228,7.793252526304228,3.793252526304228,0.0,0.0,1.0
199,3.0,950.0,7.3951772060283725,3.3951772060283725,7.3951772060283725,0.0,1.0,0.0
200,3.0,1000.0,8.731772138341817,12.731772138341817,8.731772138341817,1.0,0.0,1.0
201,3.0,1050.0,18.3409190934203,18.3409190934203,18.3409190934203,1.0,1.0,1.0
202,3.0,1100.0,8.578316157490352,12.578316157490352,8.578316157490352,1.0,0.0,1.0
203,3.0,1150.0,17.734556323790493,17.734556323790493,17.734556323790493,1.0,1.0,1.0
204,3.0,1200.0,16.46041734404219,16.46041734404219,16.46041734404219,1.0,1.0,1.0
205,3.0,1250.0,17.137523322542812,17.137523322542812,17.137523322542812,1.0,1.0,1.0
206,3.0,1300.0,19.78931846045991,19.78931846045991,19.78931846045991,1.0,1.0,1.0
207,3.0,1350.0,14.244684387255784,14.244684387255784,14.244684387255784,1.0,1.0,1.0
208,3.0,1400.0,4.0,4.0,4.0,0.0,0.0,0.0
209,3.0,1450.0,4.0,4.0,4.0,0.0,0.0,0.0
210,3.0,1500.0,18.09595076555579,18.09595076555579,18.09595076555579,1.0,1.0,1.0
211,3.0,1550.0,13.071599473875377,13.071599473875377,13.071599473875377,1.0,1.0,1.0
212,3.0,1600.0,13.611619688281152,13.611619688281152,13.611619688281152,1.0,1.0,1.0
213,3.0,1650.0,4.0,4.0,4.0,0.0,0.0,0.0
214,3.0,1700.0,4.0,4.0,4.0,0.0,0.0,0.0
215,3.0,1750.0,17.235581806638997,17.235581806638997,17.235581806638997,1.0,1.0,1.0
216,3.0,1800.0,3.6803253942339715,7.6803253942339715,7.6803253942339715,1.0,0.0,0.0
217,3.0,1850.0,19.142480209505145,19.142480209505145,19.142480209505145,1.0,1.0,1.0
218,3.0,1900.0,10.9053502084078,14.9053502084078,10.9053502084078,1.0,0.0,1.0
219,3.0,1950.0,14.467112349217503,14.467112349217503,14.467112349217503,1.0,1.0,1.0
220,3.0,2000.0,16.02455222121001,16.02455222121001,16.02455222121001,1.0,1.0,1.0
221,3.0,2050.0,12.243392511591336,12.243392511591336,12.243392511591336,1.0,1.0,1.0
222,3.0,2100.0,7.329033406799612,11.329033406799612,7.329033406799612,1.0,0.0,1.0
223,3.0,2150.0,8.257328411280099,12.257328411280099,8.257328411280099,1.0,0.0,1.0
224,3.0,2200.0,12.04354976364677,12.04354976364677,12.04354976364677,1.0,1.0,1.0
225,3.0,2250.0,7.359689750564423,7.359689750564423,3.3596897505644234,0.0,0.0,1.0
226,3.0,2300.0,17.072166954442714,17.072166954442714,17.072166954442714,1.0,1.0,1.0
227,3.0,2350.0,15.046996751219176,15.046996751219176,15.046996751219176,1.0,1.0,1.0
228,3.0,2400.0,4.0,4.0,4.0,0.0,0.0,0.0
229,3.0,2450.0,4.0,4.0,4.0,0.0,0.0,0.0
230,3.0,2500.0,16.798443752432462,16.798443752432462,16.798443752432462,1.0,1.0,1.0
231,3.0,2550.0,12.362233594586588,8.362233594586588,8.362233594586588,0.0,1.0,1.0
232,3.0,2600.0,8.363080934006653,12.363080934006653,8.363080934006653,1.0,0.0,1.0
233,3.0,2650.0,11.681430408007996,11.681430408007996,11.681430408007996,1.0,1.0,1.0
234,3.0,2700.0,4.0,4.0,4.0,0.0,0.0,0.0
235,3.0,2750.0,15.689854965762358,15.689854965762358,15.689854965762358,1.0,1.0,1.0
236,3.0,2800.0,7.209924371965919,3.2099243719659194,7.209924371965919,0.0,1.0,0.0
237,3.0,2850.0,4.0,4.0,4.0,0.0,0.0,0.0
238,3.0,2900.0,19.682855910110213,19.682855910110213,19.682855910110213,1.0,1.0,1.0
239,3.0,2950.0,4.0,4.0,4.0,0.0,0.0,0.0
240,4.0,0.0,5.542291864590155,9.542291864590155,5.542291864590155,1.0,0.0,1.0
241,4.0,50.0,4.069269901761077,8.069269901761077,4.069269901761077,1.0,0.0,1.0
242,4.0,100.0,7.934836701553918,11.934836701553918,7.934836701553918,1.0,0.0,1.0
243,4.0,150.0,5.7598985851364395,1.7598985851364397,5.7598985851364395,0.0,1.0,0.0
244,4.0,200.0,8.08665785283518,4.086657852835179,8.08665785283518,0.0,1.0,0.0
245,4.0,250.0,4.0,4.0,4.0,0.0,0.0,0.0
246,4.0,300.0,14.537139281943709,14.537139281943709,14.537139281943709,1.0,1.0,1.0
247,4.0,350.0,8.13784653002927,4.13784653002927,8.13784653002927,0.0,1.0,0.0
248,4.0,400.0,4.0,4.0,4.0,0.0,0.0,0.0
249,4.0,450.0,4.0,4.0,4.0,0.0,0.0,0.0
250,4.0,500.0,12.003126460917162,16.003126460917162,12.003126460917162,1.0,0.0,1.0
251,4.0,550.0,17.88325040199851,17.88325040199851,17.88325040199851,1.0,1.0,1.0
252,4.0,600.0,7.354796331095416,7.354796331095416,3.3547963310954163,0.0,0.0,1.0
253,4.0,650.0,4.0,4.0,4.0,0.0,0.0,0.0
254,4.0,700.0,16.51963124680042,16.51963124680042,16.51963124680042,1.0,1.0,1.0
255,4.0,750.0,7.700499775741356,3.7004997757413567,7.700499775741356,0.0,1.0,0.0
256,4.0,800.0,7.274599742284483,7.274599742284483,11.274599742284483,1.0,1.0,0.0
257,4.0,850.0,17.87789921959653,17.87789921959653,17.87789921959653,1.0,1.0,1.0
258,4.0,900.0,9.012445789819324,9.012445789819324,13.012445789819324,1.0,1.0,0.0
259,4.0,950.0,14.015596558708024,14.015596558708024,14.015596558708024,1.0,1.0,1.0
260,4.0,1000.0,15.806079813739446,15.806079813739446,15.806079813739446,1.0,1.0,1.0
261,4.0,1050.0,4.0,4.0,4.0,0.0,0.0,0.0
262,4.0,1100.0,4.0,4.0,4.0,0.0,0.0,0.0
263,4.0,1150.0,16.041737028629512,16.041737028629512,16.041737028629512,1.0,1.0,1.0
264,4.0,1200.0,4.0,4.0,4.0,0.0,0.0,0.0
265,4.0,1250.0,7.8516319762647395,7.8516319762647395,11.85163197626474,1.0,1.0,0.0
266,4.0,1300.0,16.036051938166075,16.036051938166075,16.036051938166075,1.0,1.0,1.0
267,4.0,1350.0,4.0,4.0,4.0,0.0,0.0,0.0
268,4.0,1400.0,7.701586666396394,3.701586666396394,7.701586666396394,0.0,1.0,0.0
269,4.0,1450.0,4.0,4.0,4.0,0.0,0.0,0.0
270,4.0,1500.0,14.767716616359408,14.767716616359408,14.767716616359408,1.0,1.0,1.0
271,4.0,1550.0,19.619099205302888,19.619099205302888,19.619099205302888,1.0,1.0,1.0
272,4.0,1600.0,4.0,4.0,4.0,0.0,0.0,0.0
273,4.0,1650.0,4.0,4.0,4.0,0.0,0.0,0.0
274,4.0,1700.0,17.26442600150835,17.26442600150835,17.26442600150835,1.0,1.0,1.0
275,4.0,1750.0,12.071118702293422,8.071118702293422,8.071118702293422,0.0,1.0,1.0
276,4.0,1800.0,12.49337282917836,12.49337282917836,12.49337282917836,1.0,1.0,1.0
277,4.0,1850.0,14.758364905949776,14.758364905949776,14.758364905949776,1.0,1.0,1.0
278,4.0,1900.0,4.0,4.0,4.0,0.0,0.0,0.0
279,4.0,1950.0,4.0,4.0,4.0,0.0,0.0,0.0
280,4.0,2000.0,4.0,4.0,4.0,0.0,0.0,0.0
281,4.0,2050.0,7.3132466876567275,3.3132466876567275,7.3132466876567275,0.0,1.0,0.0
282,4.0,2100.0,4.0,4.0,4.0,0.0,0.0,0.0
283,4.0,2150.0,11.992609570200537,7.992609570200537,7.992609570200537,0.0,1.0,1.0
284,4.0,2200.0,17.3450003272059,17.3450003272059,17.3450003272059,1.0,1.0,1.0
285,4.0,2250.0,4.0,4.0,4.0,0.0,0.0,0.0
286,4.0,2300.0,7.999670195056702,11.999670195056702,7.999670195056702,1.0,0.0,1.0
287,4.0,2350.0,3.7735433982237354,7.773543398223735,7.773543398223735,1.0,0.0,0.0
288,4.0,2400.0,4.0,4.0,4.0,0.0,0.0,0.0
289,4.0,2450.0,7.0728042462242655,7.0728042462242655,11.072804246224266,1.0,1.0,0.0
290,4.0,2500.0,7.263501804983151,11.26350180498315,7.263501804983151,1.0,0.0,1.0
291,4.0,2550.0,7.295626754137052,3.2956267541370523,7.295626754137052,0.0,1.0,0.0
292,4.0,2600.0,4.0,4.0,4.0,0.0,0.0,0.0
293,4.0,2650.0,13.817893429130706,13.817893429130706,13.817893429130706,1.0,1.0,1.0
294,4.0,2700.0,17.342053168630322,17.342053168630322,17.342053168630322,1.0,1.0,1.0
295,4.0,2750.0,17.69541759542422,17.69541759542422,17.69541759542422,1.0,1.0,1.0
296,4.0,2800.0,18.265127603412715,18.265127603412715,18.265127603412715,1.0,1.0,1.0
297,4.0,2850.0,14.832130391539518,14.832130391539518,14.832130391539518,1.0,1.0,1.0
298,4.0,2900.0,17.57581756669362,17.57581756669362,17.57581756669362,1.0,1.0,1.0
299,4.0,2950.0,13.747815481250482,13.747815481250482,13.747815481250482,1.0,1.0,1.0
300,5.0,0.0,11.793181029541383,7.793181029541384,7.793181029541384,0.0,1.0,1.0
301,5.0,50.0,1.861429284870161,5.861429284870161,5.861429284870161,1.0,0.0,0.0
302,5.0,100.0,5.3729620737164225,1.372962073716423,5.3729620737164225,0.0,1.0,0.0
303,5.0,150.0,10.624569475448123,14.624569475448123,10.624569475448123,1.0,0.0,1.0
304,5.0,200.0,2.517131030958002,6.5171310309580015,6.5171310309580015,1.0,0.0,0.0
305,5.0,250.0,8.287446093538653,8.287446093538653,12.287446093538653,1.0,1.0,0.0
306,5.0,300.0,4.0,4.0,4.0,0.0,0.0,0.0
307,5.0,350.0,16.011132831101442,16.011132831101442,16.011132831101442,1.0,1.0,1.0
308,5.0,400.0,14.77774974357564,10.77774974357564,10.77774974357564,0.0,1.0,1.0
309,5.0,450.0,6.018634910623138,10.018634910623138,6.018634910623138,1.0,0.0,1.0
310,5.0,500.0,4.0,4.0,4.0,0.0,0.0,0.0
311,5.0,550.0,4.1870931860382425,8.187093186038243,8.187093186038243,1.0,0.0,0.0
312,5.0,600.0,4.0,4.0,4.0,0.0,0.0,0.0
313,5.0,650.0,4.0,4.0,4.0,0.0,0.0,0.0
314,5.0,700.0,4.0,4.0,4.0,0.0,0.0,0.0
315,5.0,750.0,17.354841929403854,17.354841929403854,17.354841929403854,1.0,1.0,1.0
316,5.0,800.0,18.857128126738253,18.857128126738253,18.857128126738253,1.0,1.0,1.0
317,5.0,850.0,4.0,4.0,4.0,0.0,0.0,0.0
318,5.0,900.0,4.0,4.0,4.0,0.0,0.0,0.0
